label,char_count,word_count,avg_word_length,sentence_count,avg_sentence_length,unique_word_count,stop_word_count,unique_word_ratio,punc_count,punc_ratio,question_count,exclamation_count,digit_count,capital_count,repeat_word_count,unique_bigram_count,unique_trigram_count,unique_fourgram_count
human,986,193,4.331606217616581,8,122.375,95,47,0.49222797927461137,45,0.04563894523326572,0,0,48,67,20,135,134,133
human,1197,198,5.146464646464646,7,169.71428571428572,107,65,0.5404040404040404,24,0.020050125313283207,0,0,20,48,23,162,166,166
ai,1374,265,4.271698113207547,12,113.33333333333333,109,101,0.41132075471698115,26,0.018922852983988356,0,0,65,70,28,186,213,215
ai,468,99,3.878787878787879,6,77.16666666666667,52,34,0.5252525252525253,16,0.03418803418803419,0,0,15,12,12,75,76,75
human,1222,225,4.595555555555555,8,151.875,127,56,0.5644444444444444,39,0.031914893617021274,0,0,4,82,25,178,183,182
human,1439,255,4.7176470588235295,7,204.57142857142858,132,97,0.5176470588235295,19,0.01320361362056984,0,0,14,61,30,205,224,227
human,1148,208,4.581730769230769,5,228.6,95,52,0.4567307692307692,43,0.037456445993031356,0,0,66,115,29,143,147,147
ai,365,70,4.285714285714286,3,120.66666666666667,44,24,0.6285714285714286,6,0.01643835616438356,0,0,8,28,10,59,59,59
human,1597,272,5.0,12,132.16666666666666,121,89,0.44485294117647056,50,0.031308703819661866,0,0,104,89,29,195,204,203
human,1032,196,4.38265306122449,8,128.125,78,72,0.3979591836734694,27,0.02616279069767442,0,0,35,73,30,136,151,157
human,2032,316,5.572784810126582,9,224.77777777777777,147,105,0.4651898734177215,53,0.02608267716535433,0,0,0,18,38,248,258,258
ai,614,125,4.08,7,86.57142857142857,64,42,0.512,21,0.03420195439739414,0,0,20,31,13,90,94,94
ai,863,174,4.149425287356322,8,106.625,67,47,0.3850574712643678,62,0.07184241019698726,0,0,109,33,20,99,106,106
ai,430,86,4.162790697674419,4,106.75,48,33,0.5581395348837209,16,0.037209302325581395,0,0,13,6,16,63,66,67
ai,294,62,3.9838709677419355,3,97.0,42,19,0.6774193548387096,13,0.04421768707482993,0,0,5,21,4,47,46,45
human,977,178,4.589887640449438,6,162.0,92,61,0.5168539325842697,24,0.02456499488229273,0,0,10,37,26,135,145,147
ai,598,119,4.176470588235294,7,84.28571428571429,44,40,0.3697478991596639,19,0.03177257525083612,0,0,10,17,21,64,71,75
human,1280,241,4.410788381742739,9,141.22222222222223,123,94,0.5103734439834025,31,0.02421875,0,0,4,15,31,193,206,207
ai,655,125,4.376,7,92.42857142857143,63,37,0.504,22,0.03358778625954199,0,0,17,31,16,91,95,95
ai,1284,267,4.101123595505618,14,90.5,101,69,0.3782771535580524,65,0.050623052959501556,0,0,30,72,37,163,175,180
ai,787,156,4.1923076923076925,7,111.14285714285714,81,53,0.5192307692307693,25,0.03176620076238882,0,0,20,34,19,113,119,121
ai,209,43,4.232558139534884,3,69.0,27,14,0.627906976744186,10,0.04784688995215311,0,0,0,16,3,32,31,30
ai,962,178,4.52808988764045,9,105.77777777777777,95,75,0.5337078651685393,23,0.02390852390852391,0,0,0,9,19,141,152,152
ai,984,178,4.646067415730337,9,108.22222222222223,73,66,0.4101123595505618,25,0.02540650406504065,0,0,32,45,24,118,130,134
ai,864,160,4.525,5,171.8,82,51,0.5125,21,0.024305555555555556,0,0,15,55,27,122,130,131
human,1194,198,5.181818181818182,9,131.77777777777777,105,48,0.5303030303030303,36,0.03015075376884422,0,0,7,50,19,154,157,157
ai,1434,283,4.293286219081272,13,109.15384615384616,109,96,0.38515901060070673,51,0.03556485355648536,0,0,8,50,51,163,176,182
human,1166,221,4.407239819004525,9,128.66666666666666,110,89,0.497737556561086,28,0.024013722126929673,0,0,10,52,28,169,183,186
ai,1519,271,4.6642066420664205,12,125.41666666666667,86,109,0.3173431734317343,23,0.015141540487162607,0,0,42,67,38,177,218,227
ai,1485,273,4.545787545787546,10,147.2,116,99,0.4249084249084249,32,0.02154882154882155,0,0,20,60,41,200,219,222
human,868,176,4.051136363636363,9,95.55555555555556,85,65,0.48295454545454547,22,0.02534562211981567,0,0,39,50,20,133,138,137
human,1059,191,4.633507853403142,9,116.66666666666667,90,73,0.4712041884816754,18,0.0169971671388102,0,0,11,58,28,147,158,159
ai,1374,290,3.986206896551724,14,96.78571428571429,109,97,0.3758620689655172,56,0.040756914119359534,0,0,57,66,39,166,182,186
ai,848,149,4.852348993288591,7,120.0,71,58,0.47651006711409394,19,0.02240566037735849,0,0,11,31,21,111,119,121
human,1277,247,4.319838056680162,10,126.8,122,85,0.4939271255060729,34,0.02662490211433046,0,0,26,58,29,186,199,199
human,1679,341,4.023460410557185,8,208.875,139,151,0.40762463343108507,37,0.022036926742108397,0,0,22,57,33,257,289,294
ai,1003,187,4.4171122994652405,7,142.0,77,83,0.4117647058823529,13,0.01296111665004985,0,0,4,11,40,122,131,133
human,1035,173,5.069364161849711,7,146.71428571428572,104,64,0.6011560693641619,16,0.015458937198067632,0,0,0,13,23,146,150,151
human,1503,284,4.422535211267606,9,166.11111111111111,135,104,0.4753521126760563,36,0.023952095808383235,0,0,16,61,35,223,240,241
human,1419,298,3.9261744966442955,19,73.6842105263158,100,101,0.33557046979865773,50,0.035236081747709654,0,0,54,79,38,183,210,222
human,1259,275,3.749090909090909,14,88.5,132,99,0.48,51,0.04050833995234313,0,0,27,78,31,201,211,210
ai,1440,285,4.182456140350877,13,109.6923076923077,85,90,0.2982456140350877,46,0.03194444444444444,0,0,78,50,40,152,175,185
human,990,176,4.7272727272727275,7,140.57142857142858,78,61,0.4431818181818182,22,0.022222222222222223,0,0,24,53,23,125,137,140
ai,550,115,3.965217391304348,6,90.66666666666667,62,42,0.5391304347826087,20,0.03636363636363636,0,0,0,11,13,88,91,92
human,1422,274,4.368613138686132,11,128.36363636363637,130,97,0.4744525547445255,49,0.034458509142053444,0,0,22,64,25,197,213,213
ai,270,56,4.0,3,89.0,32,15,0.5714285714285714,10,0.037037037037037035,0,0,12,21,7,40,40,39
human,1121,202,4.6683168316831685,11,101.0,102,63,0.504950495049505,29,0.025869759143621766,0,0,39,68,20,151,158,159
human,1887,360,4.408333333333333,16,116.75,155,101,0.4305555555555556,73,0.03868574456809751,0,0,58,113,37,248,264,267
human,946,189,4.137566137566138,5,188.4,80,76,0.42328042328042326,27,0.02854122621564482,0,0,0,8,25,138,153,157
ai,462,103,3.796116504854369,6,76.0,48,28,0.46601941747572817,27,0.05844155844155844,0,0,31,23,9,65,64,63
human,1277,243,4.415637860082304,13,96.46153846153847,106,61,0.43621399176954734,60,0.04698512137823023,0,0,60,89,29,158,165,165
ai,767,128,5.109375,6,126.66666666666667,64,44,0.5,21,0.027379400260756193,0,0,10,17,18,89,97,101
ai,1103,197,4.700507614213198,11,99.18181818181819,89,73,0.4517766497461929,24,0.021758839528558477,0,0,8,26,33,151,163,165
human,981,214,3.7850467289719627,10,97.2,94,55,0.4392523364485981,43,0.04383282364933741,0,0,61,58,26,140,148,149
ai,659,135,4.007407407407407,10,64.6,60,53,0.4444444444444444,28,0.042488619119878605,0,0,34,21,16,92,98,99
ai,304,53,4.849056603773585,2,151.5,37,21,0.6981132075471698,7,0.023026315789473683,0,0,4,11,7,44,43,42
human,1429,274,4.375912408759124,11,129.0,133,118,0.4854014598540146,37,0.02589223233030091,0,0,9,26,35,214,229,231
ai,1046,188,4.6861702127659575,10,103.2,80,59,0.425531914893617,25,0.02390057361376673,0,0,8,45,33,123,131,133
ai,1042,172,5.1686046511627906,7,147.71428571428572,80,65,0.46511627906976744,24,0.023032629558541268,0,0,0,7,28,127,139,142
human,1037,200,4.265,11,93.36363636363636,77,75,0.385,17,0.01639344262295082,0,0,40,60,32,129,146,156
human,1346,250,4.532,9,148.66666666666666,118,85,0.472,39,0.02897473997028232,0,0,53,49,30,187,193,192
ai,841,154,4.616883116883117,10,82.9,80,61,0.5194805194805194,24,0.028537455410225922,0,0,0,20,22,117,125,126
ai,645,138,3.891304347826087,6,106.5,70,35,0.5072463768115942,30,0.046511627906976744,1,0,59,50,12,91,95,94
human,915,171,4.444444444444445,9,100.0,85,61,0.49707602339181284,30,0.03278688524590164,0,0,17,36,20,126,132,133
human,1089,219,4.059360730593608,14,76.85714285714286,86,87,0.3926940639269406,21,0.01928374655647383,0,0,49,62,29,147,166,173
ai,637,125,4.24,8,78.625,49,45,0.392,18,0.0282574568288854,0,0,0,28,23,80,95,102
human,1112,191,4.973821989528796,8,138.125,90,61,0.4712041884816754,34,0.030575539568345324,0,0,18,38,21,137,145,146
human,1066,202,4.430693069306931,9,117.55555555555556,104,60,0.5148514851485149,33,0.03095684803001876,0,0,27,55,24,151,153,154
human,1152,236,4.016949152542373,13,87.6923076923077,91,90,0.3855932203389831,38,0.03298611111111111,0,0,30,45,28,160,182,186
ai,571,115,4.043478260869565,6,93.83333333333333,56,54,0.48695652173913045,11,0.01926444833625219,0,0,28,27,14,90,93,93
ai,428,77,4.64935064935065,4,105.75,37,28,0.4805194805194805,10,0.02336448598130841,0,0,6,25,10,52,57,59
human,1206,198,5.1767676767676765,6,199.5,94,68,0.47474747474747475,25,0.020729684908789386,0,0,8,68,30,151,163,164
human,1824,354,4.290960451977401,16,113.0625,171,134,0.4830508474576271,46,0.025219298245614034,0,0,30,64,37,278,294,293
human,1230,245,4.183673469387755,9,135.66666666666666,125,74,0.5102040816326531,38,0.030894308943089432,0,0,36,62,26,183,191,191
human,1418,231,5.225108225108225,9,156.66666666666666,130,83,0.5627705627705628,22,0.015514809590973202,0,0,1,12,30,197,203,203
human,905,181,4.1602209944751385,8,112.25,104,59,0.574585635359116,28,0.030939226519337018,0,0,12,32,25,141,146,146
ai,569,97,5.020618556701031,6,93.83333333333333,60,27,0.6185567010309279,15,0.026362038664323375,0,0,8,18,12,77,78,77
ai,558,119,3.831932773109244,6,91.83333333333333,57,47,0.4789915966386555,16,0.02867383512544803,0,0,4,20,18,91,99,99
ai,375,69,4.565217391304348,4,92.75,43,24,0.6231884057971014,11,0.029333333333333333,0,0,4,25,9,53,54,54
human,1402,265,4.426415094339623,11,126.54545454545455,119,90,0.4490566037735849,34,0.024251069900142655,0,0,20,72,36,193,218,222
human,1286,262,4.057251908396947,9,141.55555555555554,122,98,0.46564885496183206,37,0.028771384136858476,0,0,17,52,40,203,214,216
human,1183,248,4.07258064516129,10,117.4,91,74,0.36693548387096775,68,0.057480980557903634,0,0,19,51,33,151,162,164
ai,268,54,4.092592592592593,4,66.25,29,20,0.5370370370370371,7,0.026119402985074626,0,0,14,10,8,38,39,38
ai,1153,225,4.257777777777778,14,81.14285714285714,86,83,0.38222222222222224,35,0.030355594102341718,0,0,70,56,29,146,164,168
human,1321,245,4.502040816326531,9,145.88888888888889,130,86,0.5306122448979592,33,0.02498107494322483,0,0,38,69,26,191,197,196
human,1253,243,4.2633744855967075,9,138.22222222222223,133,87,0.5473251028806584,30,0.023942537909018357,0,0,4,37,33,206,208,209
ai,857,168,4.267857142857143,6,141.66666666666666,78,45,0.4642857142857143,31,0.03617269544924154,0,0,24,44,26,116,127,128
human,1247,229,4.554585152838428,9,137.66666666666666,115,84,0.5021834061135371,25,0.020048115477145148,0,0,17,53,33,187,198,197
ai,563,114,4.026315789473684,6,92.5,50,36,0.43859649122807015,14,0.02486678507992895,0,0,8,36,30,67,69,70
ai,413,76,4.526315789473684,5,81.6,38,33,0.5,9,0.021791767554479417,0,0,6,15,12,57,62,62
ai,195,40,3.975,2,97.0,26,20,0.65,5,0.02564102564102564,0,0,4,8,5,33,32,31
ai,258,49,4.387755102040816,2,128.5,35,20,0.7142857142857143,5,0.01937984496124031,0,0,0,11,8,42,42,41
human,1119,225,4.12,11,100.54545454545455,99,90,0.44,33,0.029490616621983913,0,0,16,28,27,166,184,186
human,1156,230,4.178260869565217,10,114.7,119,85,0.5173913043478261,34,0.029411764705882353,0,0,30,53,25,180,183,182
ai,322,64,4.171875,3,106.66666666666667,26,20,0.40625,10,0.031055900621118012,0,0,39,10,15,34,38,40
ai,1225,211,4.862559241706161,7,173.57142857142858,55,93,0.26066350710900477,19,0.015510204081632653,0,0,0,7,37,97,109,114
human,1082,210,4.338095238095238,8,134.375,105,75,0.5,36,0.033271719038817,0,0,5,42,20,157,169,170
ai,657,133,4.082706766917293,9,71.88888888888889,66,47,0.49624060150375937,21,0.0319634703196347,0,0,18,31,21,96,101,102
human,951,180,4.466666666666667,6,157.66666666666666,90,60,0.5,32,0.033648790746582544,0,0,4,9,24,139,143,144
ai,503,88,4.806818181818182,4,124.75,53,32,0.6022727272727273,9,0.017892644135188866,0,0,0,6,15,74,75,75
human,1650,316,4.30379746835443,10,164.0,164,133,0.5189873417721519,33,0.02,0,0,12,41,35,260,274,276
human,2500,443,4.9300225733634315,1,2500.0,134,32,0.30248306997742663,137,0.0548,0,0,210,156,39,221,259,264
ai,509,96,4.395833333333333,7,71.71428571428571,41,42,0.4270833333333333,14,0.0275049115913556,0,0,8,18,20,57,61,63
human,1565,295,4.450847457627119,10,155.6,127,84,0.43050847457627117,45,0.02875399361022364,0,0,23,75,38,217,235,237
human,979,182,4.516483516483516,6,162.33333333333334,87,67,0.47802197802197804,24,0.024514811031664963,0,0,4,39,27,140,151,152
human,1167,225,4.328888888888889,9,128.77777777777777,117,74,0.52,29,0.024850042844901457,0,0,27,45,23,180,185,184
ai,1191,265,3.750943396226415,16,73.3125,83,69,0.3132075471698113,62,0.052057094878253565,0,0,42,67,44,130,145,149
human,1032,202,4.247524752475248,11,92.9090909090909,95,69,0.47029702970297027,25,0.02422480620155039,0,0,49,59,26,151,161,160
ai,986,172,4.837209302325581,8,122.0,74,60,0.43023255813953487,21,0.02129817444219067,0,0,8,26,24,118,129,135
human,1026,189,4.576719576719577,10,101.7,91,57,0.48148148148148145,30,0.029239766081871343,0,0,20,55,28,137,146,149
ai,1178,238,4.159663865546219,13,89.46153846153847,104,78,0.4369747899159664,39,0.03310696095076401,0,0,38,72,28,161,176,180
ai,202,37,4.54054054054054,2,100.5,25,18,0.6756756756756757,2,0.009900990099009901,0,0,0,2,6,31,31,31
human,1928,347,4.636887608069165,11,174.36363636363637,149,147,0.42939481268011526,32,0.016597510373443983,0,0,12,76,44,263,297,307
human,1228,250,3.848,7,174.57142857142858,97,51,0.388,80,0.06514657980456026,0,0,28,65,28,146,155,157
human,1614,305,4.452459016393442,13,123.23076923076923,132,96,0.43278688524590164,52,0.0322180916976456,0,0,48,101,37,215,233,235
ai,625,115,4.547826086956522,5,124.0,54,47,0.46956521739130436,14,0.0224,0,0,0,9,21,88,96,98
human,2025,545,3.1541284403669723,6,336.6666666666667,139,39,0.25504587155963304,265,0.1308641975308642,0,0,142,161,40,215,235,242
ai,838,158,4.3354430379746836,8,103.5,46,63,0.2911392405063291,24,0.028639618138424822,0,0,16,42,43,74,83,89
human,1193,232,4.288793103448276,10,118.3,111,87,0.47844827586206895,34,0.028499580888516344,0,0,28,46,27,176,187,188
human,1032,197,4.395939086294416,7,146.57142857142858,105,68,0.5329949238578681,30,0.029069767441860465,0,0,5,31,28,156,163,162
ai,1490,268,4.675373134328358,15,98.06666666666666,113,87,0.4216417910447761,37,0.024832214765100672,0,0,48,72,37,192,209,214
human,1000,169,5.029585798816568,6,165.66666666666666,92,64,0.5443786982248521,22,0.022,0,0,6,16,19,138,143,142
ai,860,167,4.233532934131737,10,84.8,88,77,0.5269461077844312,17,0.019767441860465116,0,0,1,22,23,131,142,146
human,950,188,4.207446808510638,9,104.66666666666667,106,61,0.5638297872340425,28,0.029473684210526315,0,0,10,54,19,149,154,154
human,991,185,4.508108108108108,6,164.33333333333334,93,60,0.5027027027027027,31,0.03128153380423814,0,0,26,49,25,142,147,146
human,974,193,4.2072538860103625,6,161.5,86,79,0.44559585492227977,36,0.03696098562628337,0,0,2,9,29,138,152,153
human,1344,273,4.084249084249084,9,148.44444444444446,125,106,0.45787545787545786,50,0.03720238095238095,0,0,20,66,33,204,213,215
ai,811,153,4.411764705882353,6,134.0,85,56,0.5555555555555556,22,0.027127003699136867,0,0,24,20,20,117,122,123
human,1439,273,4.461538461538462,12,118.83333333333333,123,102,0.45054945054945056,44,0.030576789437109102,0,0,43,68,29,201,212,214
ai,1611,265,5.192452830188679,11,145.0909090909091,109,97,0.41132075471698115,38,0.023587833643699565,0,0,52,39,37,188,209,214
human,829,170,4.0058823529411764,6,137.16666666666666,82,64,0.4823529411764706,16,0.019300361881785282,0,0,32,46,18,123,133,134
ai,1030,202,4.227722772277228,10,101.8,78,70,0.38613861386138615,30,0.02912621359223301,0,0,53,54,36,137,148,151
human,1068,211,4.208530805687204,9,117.66666666666667,102,78,0.4834123222748815,30,0.028089887640449437,0,0,6,44,30,166,177,176
human,1357,269,4.200743494423792,11,122.36363636363636,141,87,0.5241635687732342,41,0.03021370670596905,0,0,4,86,32,209,222,224
human,1305,234,4.683760683760684,8,161.625,102,87,0.4358974358974359,29,0.022222222222222223,0,0,36,58,26,170,181,186
human,1316,241,4.556016597510373,9,145.33333333333334,127,87,0.5269709543568465,26,0.019756838905775075,0,0,21,53,27,196,202,203
human,974,184,4.407608695652174,13,74.0,85,71,0.46195652173913043,21,0.021560574948665298,0,0,26,50,24,142,150,151
human,1103,222,4.1891891891891895,10,109.4,115,74,0.5180180180180181,46,0.04170444242973708,0,0,9,55,23,169,174,173
ai,686,141,4.01418439716312,7,96.71428571428571,71,54,0.5035460992907801,17,0.02478134110787172,0,0,6,26,26,108,116,116
ai,289,48,5.1875,3,95.66666666666667,31,15,0.6458333333333334,8,0.02768166089965398,0,0,0,9,8,38,38,37
ai,1034,220,4.0181818181818185,11,92.9090909090909,77,62,0.35,54,0.05222437137330754,0,0,33,49,31,131,142,146
human,1070,198,4.540404040404041,8,132.875,91,79,0.4595959595959596,27,0.025233644859813085,0,0,0,20,35,156,165,167
human,884,174,4.2011494252873565,8,109.625,76,65,0.4367816091954023,21,0.023755656108597284,0,0,39,27,21,126,134,135
human,1176,235,4.14468085106383,9,129.77777777777777,104,98,0.4425531914893617,33,0.02806122448979592,0,0,0,9,29,184,197,199
ai,1452,289,4.190311418685121,14,102.57142857142857,101,98,0.3494809688581315,49,0.0337465564738292,0,0,28,38,44,161,190,204
ai,432,93,3.817204301075269,5,85.4,53,23,0.5698924731182796,16,0.037037037037037035,0,0,22,24,12,70,69,68
ai,269,54,4.148148148148148,3,89.0,38,14,0.7037037037037037,11,0.040892193308550186,0,0,7,12,5,42,41,40
human,1137,202,4.742574257425742,6,188.66666666666666,111,64,0.5495049504950495,23,0.020228671943711522,0,0,8,38,28,166,174,173
ai,522,97,4.494845360824742,5,103.4,59,37,0.6082474226804123,12,0.022988505747126436,0,0,0,5,14,78,82,82
ai,1270,250,4.176,16,78.1875,108,107,0.432,28,0.02204724409448819,0,0,33,45,31,170,186,191
ai,521,98,4.418367346938775,4,129.25,53,36,0.5408163265306123,13,0.02495201535508637,0,0,22,33,15,77,79,79
human,1949,337,4.943620178041543,10,193.9,172,94,0.5103857566765578,60,0.03078501795792714,0,0,20,76,36,256,265,269
ai,806,165,4.0,12,66.0,69,62,0.41818181818181815,22,0.02729528535980149,0,0,34,52,23,116,128,129
ai,1407,235,5.076595744680851,10,139.0,108,79,0.4595744680851064,39,0.02771855010660981,0,0,12,37,31,177,192,193
human,1249,232,4.543103448275862,9,137.88888888888889,104,75,0.4482758620689655,49,0.03923138510808647,0,0,4,46,29,164,173,175
human,1294,242,4.512396694214876,9,142.77777777777777,113,74,0.4669421487603306,40,0.030911901081916538,0,0,33,57,29,180,187,188
human,1282,247,4.368421052631579,9,141.55555555555554,128,72,0.5182186234817814,51,0.039781591263650544,0,0,14,70,30,184,190,191
ai,890,163,4.570552147239264,9,97.77777777777777,73,55,0.44785276073619634,20,0.02247191011235955,0,0,21,40,26,107,120,126
human,951,173,4.589595375722543,7,135.0,86,62,0.49710982658959535,19,0.019978969505783387,0,0,19,55,26,136,143,144
human,1019,185,4.632432432432433,8,126.5,82,56,0.44324324324324327,24,0.023552502453385672,0,0,27,60,27,132,141,144
ai,472,86,4.593023255813954,5,93.4,46,35,0.5348837209302325,11,0.023305084745762712,0,0,3,19,16,69,71,71
ai,451,96,3.875,4,111.75,52,31,0.5416666666666666,17,0.037694013303769404,0,0,4,19,15,74,76,75
ai,1147,221,4.3076923076923075,9,126.33333333333333,99,77,0.4479638009049774,29,0.025283347863993024,0,0,47,57,30,155,170,171
human,1083,191,4.795811518324608,9,119.44444444444444,92,71,0.4816753926701571,25,0.023084025854108958,0,0,13,39,23,141,152,154
ai,130,27,3.962962962962963,1,130.0,22,11,0.8148148148148148,3,0.023076923076923078,0,0,0,4,2,22,22,21
human,1346,216,5.351851851851852,7,191.42857142857142,120,59,0.5555555555555556,36,0.02674591381872214,0,0,4,102,20,172,175,174
